t,symbol,r
1750206,Wall Street 30,1.12403230316462
1750206,US Tech 100,0.9594985390924142
1750243,Wall Street 30,-1.032649761083849
1750243,US Tech 100,-1.024354732793039
1750248,Wall Street 30,-1.0326497610837397
1750248,US Tech 100,-1.0243547327930247
1750257,Wall Street 30,-1.03264976108384
1750257,US Tech 100,-1.024354732793024
1750261,Wall Street 30,0.7751728055239504
1750266,US Tech 100,-1.0243547327929878
1750274,Wall Street 30,0.2681293956088321
1750312,Wall Street 30,2.9673502389163113
1750312,US Tech 100,2.9756452672069855
1750340,Wall Street 30,1.3981027983759802
1750340,US Tech 100,-1.0243547327930023
1750372,US Tech 100,0.3114669748369085
1750400,US Tech 100,-1.0243547327929958
1750406,Wall Street 30,-1.032649761083778
1750409,US Tech 100,-1.0243547327929825
1750410,Wall Street 30,-1.032649761083835
1750423,Wall Street 30,-1.0326497610837153
1750424,US Tech 100,2.9756452672070153
1750430,Wall Street 30,-1.0326497610838006
1750430,US Tech 100,-1.0243547327930445
1750658,US Tech 100,2.975645267207007
1750662,Wall Street 30,2.967350238916259
1750664,US Tech 100,0.11218159426212346
1750677,US Tech 100,-1.0243547327930638
1750677,Wall Street 30,-1.0326497610838459
1750682,Wall Street 30,-1.0326497610838017
1750682,US Tech 100,-1.0243547327930178
1750686,Wall Street 30,-1.0326497610837455
1750687,US Tech 100,-1.02435473279301
1750695,Wall Street 30,-1.0326497610837293
1750701,Wall Street 30,1.3600757179964904
1750701,US Tech 100,0.8070886355389667
1750743,US Tech 100,2.9756452672070037
1750744,Wall Street 30,2.967350238916218
1750747,US Tech 100,-1.0243547327930873
1750752,Wall Street 30,0.5018887279169689
1750779,US Tech 100,1.5256746278833488
1750782,Wall Street 30,0.21657149392186065
1750845,Wall Street 30,-1.0326497610836902
1750851,US Tech 100,2.975645267206948
1750858,Wall Street 30,2.9673502389162563
1750872,Wall Street 30,-1.0326497610837555
1750920,US Tech 100,2.975645267207039
1750921,Wall Street 30,0.6485380123697104
1750935,Wall Street 30,-1.0326497610836585
1750942,US Tech 100,-1.0243547327930511
1750944,Wall Street 30,-1.0326497610838121
1750950,Wall Street 30,1.7053432265594313
1750960,US Tech 100,0.6133035544359628
1750976,US Tech 100,-0.7637198116393494
1750976,Wall Street 30,-0.4685856049909726
1751005,Wall Street 30,-1.032649761083765
1751005,US Tech 100,0.4389341016411688
1751023,Wall Street 30,-1.0326497610838856
1751023,US Tech 100,-1.0243547327930624
1751028,US Tech 100,2.9756452672070623
1751032,US Tech 100,-1.0243547327929872
1751032,Wall Street 30,2.967350238916202
1751040,Wall Street 30,-1.032649761083825
1751048,Wall Street 30,-1.0326497610837475
1751049,US Tech 100,-1.024354732793018
1751238,Wall Street 30,0.4373519094569902
1751238,US Tech 100,0.08046203527326548
1751263,Wall Street 30,-1.0326497610837253
1751270,Wall Street 30,0.7117415920377155
1751286,US Tech 100,2.97564526720702
1751292,Wall Street 30,-1.0326497610836805
1751293,US Tech 100,-1.024354732793084
1751310,Wall Street 30,0.8607690397584078
1751311,US Tech 100,-0.17691286909624185
1751372,US Tech 100,-1.0243547327930624
1751377,Wall Street 30,2.967350238916237
1751381,US Tech 100,2.975645267207017
1751382,Wall Street 30,-1.0326497610837562
1751383,US Tech 100,-1.0243547327930547
1751425,US Tech 100,1.330586920922953
1751437,Wall Street 30,-1.0326497610836771
1751442,US Tech 100,1.1977259562129565
1751444,Wall Street 30,-1.0326497610836478
1751458,US Tech 100,-1.0243547327929792
1751460,Wall Street 30,2.9673502389161666
1751463,Wall Street 30,-1.0326497610837426
1751468,US Tech 100,0.7887198013367318
1751469,Wall Street 30,-0.6721348741241757
1751512,Wall Street 30,0.29143223133965307
1751512,US Tech 100,-0.4561008652489969
1751532,US Tech 100,0.558969646089052
1751532,Wall Street 30,-1.0326497610838292
1751552,US Tech 100,1.1477372707466051
1751553,Wall Street 30,-1.032649761083767
1751615,Wall Street 30,0.13598572849830048
1751615,US Tech 100,0.7848557592917832
1751839,US Tech 100,-0.29184399923901627
1751850,US Tech 100,-1.024354732792983
1751877,Wall Street 30,2.9673502389162456
1751882,US Tech 100,1.1149153389578415
1751882,Wall Street 30,0.976263122045466
1751893,Wall Street 30,-1.032649761083774
1751902,Wall Street 30,2.9673502389162385
1751905,Wall Street 30,2.967350238916232
1751912,US Tech 100,-1.0243547327930598
1751973,Wall Street 30,-1.0326497610837677
1751983,US Tech 100,-1.0243547327929774
1751995,Wall Street 30,0.3152986904951421
1752020,US Tech 100,0.2946080699279541
1752040,US Tech 100,-1.0243547327929845
1752048,Wall Street 30,2.96735023891627
1752052,US Tech 100,0.9646638984284985
1752066,Wall Street 30,2.9673502389162953
1752067,US Tech 100,-1.0243547327930276
1752071,Wall Street 30,0.7547104765721159
1752072,US Tech 100,-1.0243547327930187
1752130,Wall Street 30,-1.0326497610837244
1752135,Wall Street 30,0.9486059266529593
1752136,US Tech 100,-1.0243547327930997
1752147,Wall Street 30,-1.0326497610836254
1752147,US Tech 100,-1.0243547327929
1752152,Wall Street 30,-1.0326497610837542
1752155,US Tech 100,-1.0243547327930513
1752156,Wall Street 30,2.9673502389161803
1752180,Wall Street 30,-1.032649761083758
1752192,US Tech 100,-1.024354732793048
1752192,Wall Street 30,-1.0326497610837082
1752219,Wall Street 30,1.7977375992381592
1752219,US Tech 100,2.244115580716635
1752235,US Tech 100,-1.024354732793048
1752242,US Tech 100,-1.024354732793003
1752250,US Tech 100,1.0453267038876373
1752444,Wall Street 30,-0.5664171971151891
1752444,US Tech 100,-0.4201877366774772
1752471,Wall Street 30,-1.0326497610837495
1752471,US Tech 100,-1.0243547327930091
1752479,Wall Street 30,-1.0326497610836924
1752498,US Tech 100,-1.024354732793062
1752499,Wall Street 30,-1.032649761083833
1752543,US Tech 100,2.9756452672070735
1752543,Wall Street 30,2.9673502389162616
1752548,US Tech 100,-1.0243547327930256
1752548,Wall Street 30,-1.0326497610838257
1752556,Wall Street 30,-0.10620635711997202
1752556,US Tech 100,-0.5866928448072005
1752566,Wall Street 30,-1.032649761083856
1752575,Wall Street 30,-1.0326497610838499
1752581,Wall Street 30,-1.0326497610837047
1752585,US Tech 100,-1.0243547327930456
1752590,Wall Street 30,-1.032649761083744
1752597,Wall Street 30,0.2552555790896974
1752602,US Tech 100,-1.0243547327929767
1752606,US Tech 100,2.623718469723874
1752648,US Tech 100,-1.0243547327929552
1752654,Wall Street 30,-1.0326497610838774
1752664,Wall Street 30,-1.032649761083839
1752666,Wall Street 30,2.967350238916222
1752669,US Tech 100,-1.0243547327930447
1752673,Wall Street 30,-1.0326497610837473
